# First 1000 channels from apk_info_top_with_ranking.csv, sorted by Amazon ranking
amazon_category_ranking,apk_name,apk_id,product_id,product_name,overlap_token_count,developer_name
1097,four in a row,com.clockwatchers.fourinrow,B00Z1111UQ,Four In A Row,3,Clockwatchers Inc
1098,trashy horror movies,com.zype.trashyhorrormovies,B07MCC1PTL,Trashy Horror Movies,3,POV Horror
1099,uyan k tv box for fire tv,tv.euroturk.uyanikfiretv,B01E5XKDXQ,Uyanık TV Box for Fire TV,5,Euroturk Media Ltd
1100,create craft,com.isd.createandcraft,B01N33ARCC,Create &amp; Craft,2,Ideal Shopping Direct Limited
1101,little baby bum,com.future.littlebabybum,B07MW3WXCW,Little Baby Bum,3,Future Today Inc
1102,abc12 news,com.graytv.android.wjrtnews,B00V3UOH5K,WJRT-ABC12,1,Gray Television Group%2C Inc.
1104,wymt news,com.graytv.android.wymtnews,B00V3UUWPO,WYMT News,2,Gray Television Group%2C Inc.
1105,wet rainy jungle hd,com.goosefly.wetrainyjunglehd,B01LVZ750L,Wet Rainy Jungle HD - Free Romantic Theme for TV &amp; Fire Devices,4,Goosefly
1106,kwtx news,com.graytv.android.kwtxnews,B00V3UKM4K,KWTX News,2,Gray Television Group%2C Inc.
1107,my planet,com.ape.webapp.myplanet,B00EUMWTU8,My Planet,2,Ape Apps
1108,the puerto rico channel,com.amazon.rialto.cordova.webapp.webapp7beaaf8757f64aef9580caff7a83776a,B012ZO262I,The Puerto Rico Channel,4,Lightcast.com
1109,indian recipes by fawesome tv,com.recipe.ifoodtvindian,B00G23GRPQ,Indian Recipes by Fawesome.tv,5,Future Today Inc
1110,49ers desksite,com.directsportsnetwork.ds49ersdesksite,B078C69L1N,49ers DeskSite,2,DeskSite
1111,taotlus,io.github.visnkmr.quicklaunch,B07FDLVQQJ,Taotlus ( AppList for TV ),1,Vishnu N K
1112,waff 48 news,com.raycom.firetv.waff,B0756R3M2N,WAFF 48 News,3,Raycom Media Inc.
1113,kjrh,com.mylocaltv.kjrhfiretv,B077931Q77,KJRH 2 Works For You Tulsa,1,Scripps Media Inc.
1114,wlwt,com.hearst.android.wlwt,B0085CQ4VE,WLWT Cincinnati news  weather,1,HTVMA Solutions%2C Inc.
1116,wind up knight 2,com.robotinvader.knightmare2,B00K36E65G,Wind-up Knight 2,3,Robot Invader
1117,naiah and elli show,com.future.naiah,B07QL67R7N,Naiah and Elli Show,4,Future Today Inc
1118,hindi movies,com.amazon.rialto.cordova.webapp.webapp785695cc3d4445b18c6a4d9b9952e2f1,B07PHSWWW7,Hindi Movies,2,Esmail AB
1119,candy please free,com.NostaticSoftware.CandyPleaseFree,B00Q3IKEI6,Candy  Please! (Free),3,Nostatic Software
1120,white log fireplace,com.digitalx.amazonvirtualfireplace,B00OISC5QM,White Log Fireplace,3,DigitalX
1121,grilling and smoking,com.future.grillingandsmoking,B00XWUCR9C,Grilling and Smoking,3,Future Today Inc
1122,tvc mas,com.amazon.rialto.cordova.webapp.webapp63ad00cfaa864688b27d159c51d7f57e,B017HEXSLY,TVC MAS,2,Lightcast.com
1123,mixer streams only,com.zackhow.mixerstreamsonly,B07L7LT91C,MSO for Mixer,1,zackhow
1124,kltv 7 news,com.raycom.firetv.kltv,B0756RNL84,KLTV 7 News,2,Raycom Media Inc.
1125,lax sports network,com.mll.laxsportsnetwork,B0176IZ6MU,Lax Sports Network,3,Viewlift
1126,haunted house,com.amazon.android.hauntedhouse,B075F7GQ6H,Haunted House,2,USP Studios Pvt. Ltd.
1127,bible,org.lighthousecatholicmedia.lcmbible.amazon,B009ZDT9UA,Catholic Study Bible App Ignatius-Augustine Edition,1,Ignatius %2B Lighthouse Partnership
1128,lions desksite,com.directsportsnetwork.lionsdesksite,B077SZ5X3F,Lions DeskSite,2,DeskSite
1129,abc 7 news,com.raycom.firetv.kswo,B079DQDX4K,KSWO 7 NEWS,1,Raycom Media Inc.
1130,glitzy kitty slots,com.bluecrystallabs.glitzykitty,B01AW2KU5A,Slots Glitzy Kitty Slots - Free Slot Machine Casino Games,3,Blue Crystal Labs%2C Inc.
1132,wtol 11 toledo,com.raycom.firetv.wtol,B0756TPF9P,WTOL 11 News,2,Raycom Media Inc.
1133,volleyball,com.AndrewSoft.Volleyball,B012NZ17EC,Volleyball 3D,1,AndrewSoft
1134,iptvtenino,org.xbmc.iptvtenino,B07HKSFMZF,IPTV Tenino,0,Tenino Telephone
1136,wyff,com.hearst.android.wyff,B00851R4IM,WYFF 4 Greenville News and weather,1,HTVMA Solutions%2C Inc.
1138,wccb charlotte,com.gtxcel.firetv.wccb,B07C4KWPV6,WCCB Charlotte,2,WCCB-TV
1139,awe,com.herringnetwork.awehd,B00QSRVOZY,AWE,1,Herring Networks
1140,wbir,com.amazon.rialto.cordova.webapp.webapp99dd081cbaf047dbbe62be20bc5b8e5d,B01DXANTCO,WBIR for Fire TV,1,TEGNA
1142,slots luck yeah,com.bluecrystallabs.slotsluckyeah,B01C3KVT8Q,America: Luck Yeah! - Slots,3,Blue Crystal Labs%2C Inc.
1143,kswb fox 5 san diego,com.tribune.fire.android.kswb,B07D6TTNHY,KSWB - FOX 5 San Diego,4,Tribune Media
1144,midnight firework hd,com.rapidideas.midnightfireworkhd,B01CQI9J0U,Midnight Firework HD - FREE Wallpaper &amp; Themes,3,Rapid Ideas
1146,youtv,com.keepinmind.youtv,B017WF3A20,YouTV videorecorder • Deutsches TV • german television,1,NETlantic GmbH
1148,bible is,com.faithcomesbyhearing.bibleis,B00NVGI4CG,Bible.is Radio Network,2,Faith Comes By Hearing
1149,cube jump dash,com.anqagame.cubejumpdash,B01E2X68O2,Cube Jump Dash,3,Anqa Game
1150,wfxg fox 54,com.raycom.firetv.wfxg,B079DRG5L1,WFXG FOX 54,3,Raycom Media Inc.
1152,the cruise channel,com.amazon.rialto.cordova.webapp.webappad94855679214564b87d852774cf1ec4,B013C5SFH4,The Cruise Channel,3,Lightcast.com
1154,quiet christmas free,com.NostaticSoftware.QuietPleaseXmasFree,B00H4JGZE0,Quiet Christmas (Free),3,Nostatic Software
1155,gospel library videos,com.amazon.rialto.cordova.webapp.webappe72e87dd3a6c42ba870a9650439e7ce6,B00XGZKZ4M,Gospel Library Videos,3,Paul Whiting
1156,wttv cbs4indy,com.tribune.fire.android.wttv,B07L62S7L6,WTTV CBS4 Indy,1,Tribune Media
1157,arvig wifi tv,com.arvigwifi.tv.platform,B07CQ7NZXK,Arvig WiFi TV,3,Arvig Enterprises%2C Inc.
1158,quiet please free,com.NostaticSoftware.QuietPleaseFree,B0089FY1KI,Quiet  Please! (Free),3,Nostatic Software
1160,local knowledge fishing show,com.example.admin.localnews_fire_tv,B07CZYR7L5,Local Knowledge Fishing Show,4,BD Outdoors LLC
1162,nitro circus,com.wns.nitrocircus,B071WD6692,Nitro Circus,2,Nitro Circus
1164,korean food by ifood tv,com.future.koreanfood,B00P29KXMY,Korean Food by iFood.tv,5,Future Today Inc
1165,rtn horse racing,com.amazon.rialto.cordova.webapp.webapp5209f2fb9c8a44dc94fa0f3e5334d7dd,B07GRDWY2W,RTN Horse Racing,3,Roberts Communications Network
1166,eventide,com.artifexmundi.eventide.amzn.free,B019MP33I4,Eventide: Slavic Fable,1,Artifex Mundi
1169,grandpa,com.tivola.grandpa,B00HFSBAXQ,Grandpa and the Zombies,1,Tivola Publishing GmbH
1170,wtva wlov news,com.heartland.firetv.wtva,B073W8JQ5N,WTVA-WLOV News,3,Heartland Media
1171,bills desksite,com.directsportsnetwork.billsdesksite,B07CYVQ6TP,Bills DeskSite,2,DeskSite
1172,tmz,com.rhythmnewmedia.tmz,B004SRD2MY,TMZ,1,Warner Bros
1173,arte,tv.arte.plus7,B00AML8D24,ARTE,1,ARTE G.E.I.E.
1175,tentkotta,com.tentkotta.android,B00SFEU94U,Tentkotta Cinemax,1,Cinematix LLC
1176,vikings,com.dotstudioz.dotstudioPRO.vikings,B075FDZKTV,Vikings Now,1,dotstudioPRO
1177,hw hearts,com.silvercrk.hearts_amazon_free,B00K7HXK4Y,Hardwood Hearts Free,1,Silver Creek Entertainment
1178,slit survival,cn.huntergame.slitsurvivalamz,B011R5IGTS,Slit Survival,2,%E5%8C%97%E4%BA%AC%E7%8C%8E%E4%BA%BA%E4%BA%92%E5%8A%A8%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8
1179,cake recipes by ifood tv,com.future.cakeRecipes,B00FQG2FY2,Cake Recipes By iFood.tv,5,Future Today Inc
1181,life church,church.life.app,B019J6XN86,Life.Church,2,Life.Church
1182,wrath of ares slots,com.bluecrystallabs.wrathofares,B01AW7M8AU,Slots Wrath of Ares FREE Slots - Free Casino Slot Machine,4,Blue Crystal Labs%2C Inc.
1183,13abc news,com.doapps.android.mln.MLN_40dfe94a4610c0022409deeeaf622414,B00W5R6REY,13abc WTVG Toledo  OH,1,Gray Television Group%2C Inc.
